datetime,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,cci,roc,PNL,macd_percentile,rsi_percentile,cci_percentile,PNL_percentile,macd_20,DF1,DF2,DF3,DF4,TimeZone,Twitter_Sentiment,News_Sentiment,Average_Sentiment_Score,Sentiment,Open_Or_Close
2020-12-30 03:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.011930370169482287,0.2180650745561226,0.17683813367879453,Slightly Positive,Close
2020-12-30 03:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.04369404270499662,0.179262021532724,0.15214842576717852,Slightly Positive,Close
2020-12-30 03:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.06911209895402211,0.1837391346583615,0.16081372751749362,Slightly Positive,Close
2020-12-30 03:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03452326438836018,0.1837391346583615,0.15389596060436123,Slightly Positive,Close
2020-12-30 02:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.055274717698544265,0.1837391346583615,0.15804625126639807,Slightly Positive,Close
2020-12-30 02:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03713716739439024,0.2193497447904943,0.18290722931127348,Slightly Positive,Close
2020-12-30 02:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03935586393928748,0.23038262811620683,0.19217727528082296,Slightly Positive,Close
2020-12-30 02:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.05952441257793399,0.274361495032304,0.23139407854143,Positive,Close
2020-12-30 01:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.02346863380895111,0.2919933784369343,0.23828842951133766,Positive,Close
2020-12-30 01:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.04339792083767617,0.2919933784369343,0.2422742869170827,Positive,Close
2020-12-30 01:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.028012259589971663,0.2919933784369343,0.23919715466754177,Positive,Close
2020-12-30 01:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03213381060115441,0.35478914810918066,0.2902580806075754,Positive,Close
2020-12-30 00:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.022483043992421566,0.35847868693114976,0.29127955834340413,Positive,Close
2020-12-30 00:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.024629180372486435,0.35847868693114976,0.2917087856194171,Positive,Close
2020-12-30 00:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.032185405588586666,0.35847868693114976,0.29322003066263713,Positive,Close
2020-12-30 00:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.02369550687731879,0.35847868693114976,0.2915220509203836,Positive,Close
2020-12-29 23:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.04288143774551081,0.35846700157020644,0.29534988880526736,Positive,Close
2020-12-29 23:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.04199809481371906,0.2799139962473358,0.23233081596061247,Positive,Close
2020-12-29 23:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.044153306291127827,0.2628605478899397,0.21911909957017733,Positive,Close
2020-12-29 23:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03501830544505123,0.26286444301025413,0.21729521549721356,Positive,Close
2020-12-29 22:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.039599570900493646,0.26286444301025413,0.21821146858830204,Positive,Close
2020-12-29 22:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03636559412959632,0.26864067040835404,0.22218565515260252,Positive,Close
2020-12-29 22:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03983406018247426,0.25350734255363316,0.2107726860794014,Positive,Close
2020-12-29 22:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03478171895376999,0.2686367752880396,0.22186576402118569,Positive,Close
2020-12-29 21:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03381411099448979,0.2856201114797757,0.2352589113827185,Positive,Close
2020-12-29 21:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03285451078769382,0.2617143324742307,0.21594236813692333,Positive,Close
2020-12-29 21:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.02111270929974134,0.2856201114797757,0.23271863104376883,Positive,Close
2020-12-29 21:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.038242631778436995,0.34329055824269405,0.28228097294984267,Positive,Close
2020-12-29 20:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.031379210124816106,0.34329055824269405,0.28090828861911843,Positive,Close
2020-12-29 20:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03683343180075108,0.19765694221703325,0.1654922401337768,Slightly Positive,Close
2020-12-29 20:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.026539758310821136,0.1580898342993089,0.13177981910161135,Slightly Positive,Close
2020-12-29 20:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.037514485074033904,0.14422616668858243,0.12288383036567271,Slightly Positive,Close
2020-12-29 19:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.012913705838159522,0.08398087338861022,0.06976743987852009,Slightly Positive,Close
2020-12-29 19:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03042653745586329,0.05217264636337917,0.047823424581875995,Neutral,Close
2020-12-29 19:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.035340111450791675,0.06480971323753908,0.058915792880189596,Slightly Positive,Close
2020-12-29 19:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.012766691740877738,0.14476696260345454,0.11836690843093918,Slightly Positive,Close
2020-12-29 18:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.0417369390099317,0.069280237117692,0.06377157749613994,Slightly Positive,Close
2020-12-29 18:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.043267698047228464,0.060106531875130396,0.056738765109550005,Slightly Positive,Close
2020-12-29 18:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.018175918139042506,0.1695814907391811,0.1393003762191534,Slightly Positive,Close
2020-12-29 18:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.052681734314749575,0.16495158175404076,0.14249761226618252,Slightly Positive,Close
2020-12-29 17:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03278274295665467,0.28366694287427496,0.23349010289075092,Positive,Close
2020-12-29 17:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.021608440876164193,0.028176829432080608,0.026863151720897326,Neutral,Close
2020-12-29 17:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.014526952374367711,0.2113515297754996,0.17198661429527323,Slightly Positive,Close
2020-12-29 17:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.019824502025979664,0.2113515297754996,0.1730461242255956,Slightly Positive,Close
2020-12-29 16:45:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.031876660320908454,0.22339944348687735,0.18509488685368355,Slightly Positive,Close
2020-12-29 16:30:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.03874392306058669,0.24516754813399627,0.20388282311931433,Positive,Close
2020-12-29 16:15:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.02259735378789583,0.25680332690371716,0.20996213228055288,Positive,Close
2020-12-29 16:00:00,135.33,135.34,134.3409,134.88,8922754.0,-0.2628,-0.09494,-0.16786,32.54537,-162.75219,-1.3530315219776161,-1.8499999999999943,0.025,0.025,0.025,0.05,-0.71871,0.05,0.0,1.3477030077427408,-0.025,America/New_York,0.016643057125846572,0.26043219987549937,0.2116743713255688,Positive,Close
2020-12-29 15:45:00,135.33,135.34,134.3409,134.46899,5026635.0,-0.29559,-0.1015,-0.19409,28.76493,-176.75037,-1.6536312440576313,-2.261009999999999,0.025,0.025,0.025,0.05,-0.7515000000000001,0.05,0.0,1.6480425949571955,-0.025,America/New_York,0.028114741706452902,0.2692166702572977,0.22099628454712872,Positive,Open
2020-12-29 15:30:00,135.36,135.53999,135.3,135.30499,1399633.0,-0.20858,-0.05322,-0.15536,37.67861,-114.26984,-1.136204880900197,-1.55501000000001,0.025,0.025,0.175,0.1,-0.67809,0.05,-0.05,1.1311933140688482,0.07499999999999998,America/New_York,0.027332259960183188,0.3011674690434578,0.24640042722680291,Positive,Open
2020-12-29 15:15:00,135.515,135.666,135.44,135.49001,1467585.0,-0.16846,-0.01238,-0.15608,40.10622,-106.96835,-0.36033975584643146,-0.4899899999999775,0.025,0.075,0.15,0.45,-0.63527,0.025,-0.425,0.35565107068063956,-0.30000000000000004,America/New_York,0.020975538904896205,0.28266158038514433,0.2303243720890947,Positive,Open
2020-12-29 15:00:00,135.435,135.50999,135.19,135.2,1535424.0,-0.16823,0.02168,-0.18991,36.1565,-145.69274,-0.25084109863074383,-0.33999000000000024,0.025,0.025,0.05,0.55,-0.7144,0.05,-0.5,0.24555707496210477,-0.5,America/New_York,0.03094096503024896,0.32808332462949424,0.2686548527096452,Positive,Open
2020-12-29 14:45:00,135.51801,135.58,135.13,135.358,2169988.0,-0.11769,0.06793,-0.18562,38.0371,-150.60714,-0.7856782127671422,-1.0718999999999994,0.025,0.025,0.025,0.1,-0.8019999999999999,0.05,-0.05,0.7797531843240506,-0.07500000000000001,America/New_York,0.037618608242100594,0.2569765338138326,0.2131049486994862,Positive,Open
2020-12-29 14:30:00,135.7935,135.85001,135.42999,135.655,2034387.0,-0.05034,0.11657,-0.16692,41.56044,-124.74137,-1.2358640167353268,-1.6974899999999877,0.025,0.025,0.05,0.05,-0.8104100000000001,0.05,0.0,1.2298899649126884,0.0,America/New_York,0.05009570427725618,0.36855271226359265,0.3048613106663254,Positive,Open
2020-12-29 14:15:00,135.905,136.06979,135.83,135.88,1116671.0,0.00203,0.15969,-0.15766,44.47705,-90.74669,-0.6289380847639376,-0.8600100000000168,0.025,0.025,0.175,0.05,-0.74975,0.05,0.0,0.6234203485260807,0.12499999999999999,America/New_York,0.016698934074787918,0.2606948800610497,0.2118956908637973,Positive,Open
2020-12-29 14:00:00,136.13499,136.16,136.0,136.105,1066454.0,0.05506,0.20229,-0.14723,47.45497,-78.386,-0.42797571146390223,-0.585000000000008,0.025,0.1,0.2,0.3,-0.73756,0.012499999999999997,-0.2875,0.42255665999628533,-0.09999999999999998,America/New_York,0.027211661013779302,0.24408731956563773,0.20071218785526607,Positive,Open
2020-12-29 13:45:00,136.215,136.3028,135.94,136.3,1238300.0,0.09614,0.24167,-0.14553,50.1637,-72.44461,-0.398260806021402,-0.5449999999999875,0.025,0.175,0.2,0.25,-0.74217,-0.024999999999999994,-0.275,0.392815684964909,-0.04999999999999999,America/New_York,0.02537969728875657,0.3178013353329578,0.25931700772411753,Positive,Open
2020-12-29 13:30:00,136.08479,136.28,136.06,136.131,1254243.0,0.10812,0.27673,-0.16861,47.81572,-84.60627,-0.6596854818112134,-0.9039999999999964,0.025,0.1,0.15,0.05,-0.76054,0.012499999999999997,-0.037500000000000006,0.6540986573553584,0.09999999999999999,America/New_York,0.022583328235262972,0.27434446934818923,0.22399224112560398,Positive,Open
2020-12-29 13:15:00,136.24001,136.38499,136.1142,136.27499,1460455.0,0.16028,0.32184,-0.16156,49.5505,-77.63686,-0.445629575602106,-0.6099999999999852,0.025,0.1,0.15,0.15,-0.71513,0.012499999999999997,-0.1375,0.4403818775468722,0.0,America/New_York,0.029594815858277945,0.3191486421306974,0.26123787687621347,Positive,Open
2020-12-29 13:00:00,136.3,136.45351,136.11,136.36,1564118.0,0.20448,0.36406,-0.15958,50.55411,-76.74859,-0.36898400840360773,-0.5050099999999986,0.025,0.1,0.125,0.1,-0.68208,0.012499999999999997,-0.08750000000000001,0.3639819550155174,0.024999999999999994,America/New_York,0.04519722839629464,0.2954730832867621,0.2454179123086686,Positive,Open
2020-12-29 12:45:00,136.075,136.08501,135.6701,136.00999,1996377.0,0.21658,0.39923,-0.18265,46.37004,-155.46952,-0.5375041134959353,-0.7350100000000168,0.025,0.05,0.025,0.05,-0.67336,0.0375,-0.012500000000000004,0.53255330069167,-0.025,America/New_York,0.04597485873833202,0.29640095281505585,0.24631573399971107,Positive,Open
2020-12-29 12:30:00,136.46001,136.53,135.92999,135.93739,2361175.0,0.27645,0.44262,-0.16617,45.69158,-134.03106,-0.45585853124830605,-0.6225200000000086,0.075,0.025,0.025,0.1,-0.6170800000000001,0.075,-0.02500000000000001,0.4513190884945501,-0.07500000000000001,America/New_York,0.021677396076654882,0.3025502548464102,0.24637568309245914,Positive,Open
2020-12-29 12:15:00,136.53931,136.89,136.47501,136.785,2129000.0,0.3911,0.48889,-0.09779,55.07611,-14.78771,0.4627079431530208,0.6299999999999955,0.1,0.15,0.15,0.2,-0.51285,0.02500000000000001,-0.175,-0.4664572577708517,-0.05000000000000002,America/New_York,0.013462358887972654,0.3025502548464102,0.2447326756547227,Positive,Open
2020-12-29 12:00:00,137.095,137.10001,136.48,136.6908,2434626.0,0.43495,0.5159,-0.08095,54.29968,-0.08938,0.4244264512379726,0.577699999999993,0.125,0.15,0.15,0.15,-0.5103899999999999,0.037500000000000006,-0.11249999999999999,-0.4281603528611982,0.0,America/New_York,0.029859334511535343,0.30800710462589764,0.2523775506030252,Positive,Open
2020-12-29 11:45:00,137.3,137.56351,137.07001,137.3,3531547.0,0.50153,0.55123,-0.0497,62.40684,120.34271,0.8194721245174162,1.1159900000000107,0.325,0.325,0.725,0.4,-0.5144500000000001,0.05000000000000002,-0.35,-0.8232190291059086,0.32499999999999996,America/New_York,0.03516581359999506,0.1952452009532441,0.16322932348259428,Slightly Positive,Close
2020-12-29 11:30:00,137.3,137.56351,137.07001,137.28999,2682090.0,0.50073,0.55107,-0.05034,62.32392,119.79567,0.812121775530026,1.1059799999999882,0.325,0.325,0.725,0.4,-0.5152500000000001,0.05000000000000002,-0.35,-0.8158747803922158,0.32499999999999996,America/New_York,0.03485001812026465,0.17055797889677887,0.14341638674147603,Slightly Positive,Open
